block_time,fee_schedule,fee_schedule_label,cohort,cohort_label,n,mean,std,median_delta_lvr,median_delta_lvr_x1e3,p2_5,p25,p75,p97_5,source
4,volatility_dex,Volatility (DEX),passive,Passive LPs,499950,0.002260153091929,0.0368417984722501,2.28659172083334e-05,0.0228659172083334,-0.0032823204454163,-1.778285863451856e-06,0.0014649755951787,0.0231649725614313,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
4,volatility_dex,Volatility (DEX),jiter,Jiter,31793,-0.0112929446192387,0.1351800740169015,-0.0002202816673797,-0.22028166737969998,-0.2534064678069996,-0.0142150615152036,0.0080004186541313,0.1483493578391507,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,static,Static,active,Active LPs,499950,0.0745478345750031,0.3976029850587809,0.0039718693178294,3.9718693178294,-0.1350463358838267,-0.0001084396178954,0.0497543810758183,0.7251053965384944,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
5,static,Static,passive,Passive LPs,499950,0.0026190168717492,0.0731595318396905,0.0001691579815608,0.1691579815608,-0.0082733242568459,-8.200922766605688e-06,0.0020584511908779,0.0303318971863075,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
5,static,Static,jiter,Jiter,11,-0.0976905250700096,0.0825089224184645,-0.0621340635241221,-62.134063524122105,-0.2521023870427701,-0.1562680487413784,-0.0351445728116004,-0.0047915080377456,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
5,toxicity,Toxicity,active,Active LPs,499950,0.0826966716068693,0.3485845764103876,0.0029604329627482,2.9604329627482,-0.063120649165028,-9.717548081766836e-07,0.0542534225281533,0.732627645884649,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,toxicity,Toxicity,passive,Passive LPs,499950,0.0025575276896035,0.0351615415256605,9.096751266040268e-05,0.09096751266040268,-0.0026430554575813,-1.7367203035689729e-06,0.0021088818148987,0.0241612772167782,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,toxicity,Toxicity,jiter,Jiter,86999,0.0046909118972532,0.2277666401241124,0.0025343434651823,2.5343434651823,-0.3244706888903607,-0.0175114529223208,0.0302126709185337,0.3298887427111886,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,volatility_cex,Volatility (CEX),active,Active LPs,499950,0.0801577637690977,0.3484466253305729,0.0021024640879268,2.1024640879268,-0.0619547853243515,-1.56138704809905e-06,0.0498245269640972,0.7066032127866109,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,volatility_cex,Volatility (CEX),passive,Passive LPs,499950,0.0026069272212275,0.0416764538260519,7.795976035220244e-05,0.07795976035220244,-0.0031554987167801,-2.761437893905594e-06,0.002037732965664,0.023708213808322,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
