block,cex_price,dex_price,band_low,band_high,source_output_data
6802,2030.5765966682611,2030.2620120625938,2030.1705219563985,2030.9827526031884,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6803,2031.5342889579872,2029.6378532650072,2031.1280227268187,2031.940636450528,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6804,2032.1882609427773,2031.4181840001713,2031.7818639302902,2032.5947392427956,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6805,2031.9632146334686,2031.78186393029,2031.5568626257427,2032.369647919724,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6806,2033.0666217485896,2031.78186393029,2032.6600490815067,2033.473275738338,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6807,2033.5652841157619,2032.6600490815065,2033.1586117261777,2033.9720378479583,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6808,2035.493244171819,2033.1586117261775,2035.086186228779,2035.9003835345895,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6809,2035.8936342401894,2033.2616206089779,2035.4864962271427,2036.3008536889822,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6810,2036.227960955894,2034.622137194142,2035.8207560841902,2036.6352472767173,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6811,2035.728894646186,2035.8207560841902,2035.3217895777636,2036.136081143765,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6812,2033.657851589803,2023.661212208562,2033.2511606885753,2034.0646238373456,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6813,2034.9647213146416,2033.251160688575,2034.5577690656035,2035.3717549622693,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6814,2034.291222240876,2035.3426642118473,2033.8844046781844,2034.6981211752175,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6815,2033.3908668597178,2033.9112624863562,2032.984229350097,2033.7975857049742,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6816,2033.4875785663344,2033.7975857049744,2033.080921716306,2033.8943167558666,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6817,2033.4005987515309,2037.4282873242735,2032.9939592957262,2033.80731954336,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6818,2033.018648493887,2019.9983267942455,2032.6120854204955,2033.4252928880253,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6819,2032.6471842946023,2029.2548113464263,2032.2406955066222,2033.0537543884705,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6820,2033.0538737381441,2033.1839022869274,2032.6473036204084,2033.4605251780358,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6821,2032.6058926890194,2033.1839022869274,2032.1994121585346,2033.0124545237406,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6822,2032.933200184562,2032.3385426711557,2032.5266541991236,2033.3398274873293,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6823,2033.326881257325,2032.2671269287807,2032.920256543545,2033.7335873041814,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6824,2034.7959818507416,2032.920256543545,2034.3890633462217,2035.2029817471014,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6825,2035.485666919204,2034.389063346222,2035.078610491463,2035.8928047663726,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6826,2034.7669353195708,2039.7548029946577,2034.3600226237766,2035.1739294060433,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6827,2034.0185249920955,2035.1739294060433,2033.6117619634,2034.4253693815328,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6828,2035.5538185972819,2034.4253693815326,2035.146748540568,2035.9609700761494,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6829,2035.540245837276,2035.005962692298,2035.1331784948427,2035.94739460132,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6830,2035.9203536446855,2035.1331784948425,2035.5132102882924,2036.3275784378936,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6831,2035.8899546970651,2035.9922472300839,2035.4828174198535,2036.297173409876,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6832,2034.040468577878,2035.9922472300839,2033.6337011609044,2034.4473173564713,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6833,2035.2918198445727,2031.6099704775734,2034.88480218237,2035.698918918449,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6834,2035.7989196019075,2034.8848021823699,2035.3918005298945,2036.2061201058782,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6835,2035.9888589610857,2035.4719854224772,2035.5817019049991,2036.3960974567274,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6836,2036.138236074929,2041.851054386582,2035.731049146407,2036.5455044489813,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6837,2036.2696298488775,2036.375431872721,2035.8624166442282,2036.6769245043126,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6838,2037.8692603418554,2036.375431872721,2037.461727243097,2038.276874955385,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6839,2038.2471283500035,2037.4617272430967,2037.8395196852,2038.654818544693,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6840,2038.447900687738,2037.4835837339335,2038.0402518724818,2038.8556310409108,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6841,2037.7055760309077,2037.8492696230003,2037.298075665738,2038.1131579043013,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6842,2041.2730398024542,2038.016857488626,2040.8648260158725,2041.6813352399583,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6843,2041.0262909210862,2043.0765788828107,2040.618126479346,2041.4345370038789,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6844,2039.4825584226446,2041.4345370038786,2039.0747026965328,2039.8904957280597,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6845,2039.8734687207454,2039.7711103578365,2039.4655348203914,2040.2814842160392,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6846,2039.9297149543727,2038.9517107000258,2039.5217698058968,2040.3377417000381,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6847,2037.1854100531277,2034.8385984619977,2036.7780137107513,2037.5928878829213,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6848,2038.0645641048277,2036.7780137107513,2037.6569919492224,2038.4722177830163,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6849,2039.242148242465,2037.6569919492222,2038.8343405935814,2039.6500374610353,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6850,2040.0630018627971,2041.298008066142,2039.655030059605,2040.47105526851,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6851,2040.1589432282124,2042.2557759920128,2039.7509522386658,2040.5670158241176,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6852,2039.5162944761967,2040.5670158241173,2039.1084320035488,2039.9242385294972,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6853,2040.5996363162526,2040.3671203881615,2040.1915571969014,2041.00779705959,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6854,2039.4535594191425,2041.4277982618507,2039.0457094922515,2039.8614909241767,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6855,2040.2643488380108,2040.4986096940622,2039.85633676945,2040.6724425171465,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6856,2040.889243374305,2040.4986096940622,2040.4811063393336,2041.2974620448467,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6857,2041.2751137686046,2040.3943233027749,2040.866899567271,2041.6834096209434,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6858,2041.9333092691213,2040.8860314891983,2041.52496344185,2042.3417367737256,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6859,2042.1239061122324,2042.647852003916,2041.7155221694043,2042.5323717400177,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6860,2044.9402779630964,2041.4800879273923,2044.5313308022198,2045.3493069215847,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6861,2045.4215591218808,2045.442306414567,2045.0125157143973,2045.8306843462276,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6862,2045.273514174297,2045.5102994451213,2044.8645003728423,2045.682609786693,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6863,2045.5138600821917,2045.5102994451213,2045.1047982163618,2045.9230037685768,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6864,2044.3816384401603,2045.2260897861204,2043.9728029960165,2044.7905556595704,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6865,2043.5059958668057,2044.6391616729497,2043.0973355336657,2043.9147379401863,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6866,2043.3897270875277,2043.6657875740718,2042.9810900058185,2043.7984459048268,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6867,2043.103898923582,2043.6420195837393,2042.6953190017896,2043.5125605695312,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6868,2035.699305461488,2043.5125605695312,2035.2922063103108,2036.1064860406382,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6869,2035.2254210552346,2034.120972447079,2034.818416671462,2035.6325068480248,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6870,2036.0747270559914,2034.0685132725719,2035.6675528280032,2036.4819827269696,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6871,2036.1434561106123,2035.7172840323924,2035.7362681381876,2036.5507255287762,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6872,2037.3844411013943,2035.7362681381878,2036.9770049567885,2037.7919587413785,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6873,2035.593639726705,2036.9770049567887,2035.1865617065619,2036.0007991705947,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6874,2036.1153816086844,2036.0007991705947,2035.7081992505985,2036.5226454113863,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6875,2034.6723114528586,2035.8696344466537,2034.2654176799454,2035.079286612665,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6876,2035.0961067842022,2035.079286612665,2034.6891282606978,2035.5031667115518,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6877,2035.1266872225256,2034.9947410313343,2034.719702583545,2035.5337532665744,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6878,2035.0272604867375,2034.9232258325862,2034.620295731116,2035.4343066434503,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6879,2034.5918494689852,2034.9232258325862,2034.1849717868595,2034.9988085347857,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6880,2035.9526900218548,2034.9232258325862,2035.545540198833,2036.3599212829852,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6881,2035.9614307756253,2035.5455401988327,2035.5542792046274,2036.3686637850813,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6882,2035.830322053703,2035.5542792046274,2035.4231967018275,2036.2375288387923,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6883,2035.0536730664653,2035.5542792046274,2034.6467030288559,2035.4607245062225,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6884,2034.873546601196,2034.6293144189674,2034.4666125852773,2035.2805620120573,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6885,2036.8881221597592,2034.256567096818,2036.4807852690165,2037.2955405260277,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6886,2038.400160892139,2036.3600680359914,2037.9925216238876,2038.8078816963978,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6887,2039.0534132250855,2039.6937575426907,2038.645643319431,2039.4612646928772,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6888,2038.7589113654242,2039.9710165730294,2038.3512003542523,2039.1667039269532,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6889,2039.0527686818868,2037.7827158358261,2038.6449989051282,2039.4606200207572,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6890,2039.248661027906,2045.1314226796092,2038.8408520765956,2039.6565515491639,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6891,2039.4111916097536,2039.575792135161,2039.0033501555772,2039.8191146403785,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6892,2041.8039954800226,2039.575792135161,2041.3956755129234,2042.2123971192825,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6893,2042.6874568547385,2041.3956755129236,2042.2789602130317,2043.0960352039442,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6894,2041.9137101762446,2042.2789602130315,2041.5053682684002,2042.3221337606385,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6895,2043.0196348481707,2042.2789602130315,2042.6110717775082,2043.4282796396194,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6896,2044.0141502390202,2041.3744862734382,2043.605388285168,2044.4229939534393,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6897,2045.1639002644881,2040.6803479221235,2044.7549083836234,2045.5729739519097,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6898,2041.8598800896095,2043.6390037819278,2041.451548946706,2042.2682929069092,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6899,2041.8407474867856,2042.166928123562,2041.4324201700201,2042.249156477182,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6900,2041.3638127368843,2042.166928123562,2040.955580797531,2041.772126330791,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6901,2040.8961989574327,2041.772126330791,2040.4880605314838,2041.3044190192304,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6902,2039.833056191182,2036.5715926991356,2039.4251303725257,2040.2410636031616,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6903,2040.006196520123,2039.425130372526,2039.5982360768635,2040.4142385636312,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6904,2039.6887255674067,2039.6575127889914,2039.2808286119887,2040.0967041103745,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6905,2041.067406596732,2039.6575127889914,2040.6592339326792,2041.475660903482,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6906,2041.9175535497172,2040.6592339326792,2041.509210873275,2042.3259779028624,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6907,2039.3804533171685,2041.8943803693132,2038.972618010036,2039.7883701995202,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6908,2041.0254608924117,2041.255923943381,2040.617296616661,2041.4337068091818,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6909,2041.844521614239,2039.8901242349425,2041.4361935427235,2042.2529313595364,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6910,2040.9910270417022,2042.2854233587093,2040.582869652033,2041.3992660710132,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6911,2041.1940171321692,2041.3678709058613,2040.7858191485411,2041.6022967635586,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6912,2042.0235392400932,2042.038850232674,2041.6151753686322,2042.4319847924965,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6913,2041.3028514732334,2041.847504851156,2040.8946317249136,2041.7111528736682,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6914,2041.067035215578,2041.4485440419,2040.658862625794,2041.4752894480444,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6915,2042.0678364270905,2040.271709440591,2041.6594636970783,2042.476290839817,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6916,2042.7302711532436,2041.6594636970785,2042.3217659495333,2043.1388580661655,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6917,2043.101964430192,2042.3703195877008,2042.6933848952597,2043.510625689204,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6918,2043.672410968668,2046.0095478997423,2043.2637173558355,2044.0811863283975,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6919,2043.7926057716518,2042.3508386696287,2043.3838881222625,2044.201405172746,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6920,2044.2647991178499,2043.3426375221366,2043.8559870392342,2044.6736929670583,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6921,2044.4702544178035,2043.9790555497111,2044.0614012522365,2044.8791893621815,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6922,2044.5463917868265,2045.0194516852994,2044.1375233953083,2044.9553419602012,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6923,2042.969237538681,2043.0114017685214,2042.5606845464724,2043.3778722496597,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6924,2036.636886281989,2042.6317884493278,2036.2295996333976,2037.0442543960569,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6925,2037.1413079075658,2037.044254396057,2036.7339203847366,2037.5487769160482,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6926,2038.7450192026872,2037.044254396057,2038.3373109696702,2039.152808985506,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6927,2039.0156257785272,2038.3373109696704,2038.6078634296066,2039.4234696880737,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6928,2038.9983381791849,2039.6498446862431,2038.5905792874385,2039.4061786308657,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6929,2039.5654041790215,2039.2498766705753,2039.157531885415,2039.973358055245,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6930,2040.0687355446162,2041.7134514917373,2039.6607625948025,2040.4767900971801,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
6931,2039.965705520941,2046.7580697635801,2039.5577531750712,2040.3737394654395,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
