block_time,fee_schedule,fee_schedule_label,cohort,cohort_label,n,mean,std,median_delta_lvr,median_delta_lvr_x1e3,p2_5,p25,p75,p97_5,source
14,static,Static,jiter,Jiter,19524,-0.1315326484395836,0.2184856836684817,-0.0539988510860746,-53.9988510860746,-0.7578715940777347,-0.1520855942133742,-0.0154114030759226,-0.0001196530252505,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
14,toxicity,Toxicity,active,Active LPs,6367450,0.2957206606554902,1.0138685579902624,0.027394366333392,27.394366333392,-0.1978655642813606,-0.0019259025632229,0.221112544368059,2.5415464034372115,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,toxicity,Toxicity,passive,Passive LPs,6367450,0.0054709196643148,0.0462978058860431,0.0004033781692482,0.4033781692482,-0.0049087761788561,-2.6356175524711037e-05,0.0043880534645778,0.0535503790363861,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,toxicity,Toxicity,jiter,Jiter,2726746,0.016734930174596,0.400982594887966,0.0057468903712087,5.7468903712087,-0.587400615743434,-0.0334319586056041,0.0666823716570866,0.6530647174072183,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,volatility_cex,Volatility (CEX),active,Active LPs,6367450,0.1697461875756018,0.6236085872161259,0.0128753737730258,12.8753737730258,-0.1618748139402615,-0.0024316610914424,0.1338501759764311,1.5035014565730405,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,volatility_cex,Volatility (CEX),passive,Passive LPs,6367450,0.0056767511597671,0.0710191234177616,0.0004009982238592,0.40099822385920003,-0.009296574057753,-8.139373486448663e-05,0.004919209557121,0.056073209127974,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,volatility_cex,Volatility (CEX),jiter,Jiter,2771765,0.0004850629156287,0.2148280386849467,0.0011897832928298,1.1897832928298,-0.3317439127427576,-0.018644521326621,0.0264900210380465,0.31392932707038,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,volatility_dex,Volatility (DEX),active,Active LPs,6367450,0.1207215074713517,0.505910634058209,0.0086127985582784,8.612798558278401,-0.1755078787362798,-0.0031641741635875,0.0973681201183293,1.137479209801992,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,volatility_dex,Volatility (DEX),passive,Passive LPs,6367450,0.0060038285962612,0.0829432827867058,0.0004199152782112,0.4199152782112,-0.0160388497751126,-0.0001818787263819,0.0054419557310768,0.0737180375001042,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
14,volatility_dex,Volatility (DEX),jiter,Jiter,2974166,-0.002249478190159,0.2018514923666233,0.0005979785260251,0.5979785260250999,-0.3437974224384987,-0.020377950960354,0.0242236127429361,0.3073266691883837,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,static,Static,active,Active LPs,25919950,0.0133316378382108,0.200108283720688,0.0001879799902668,0.18797999026679998,-0.1332241611871256,-0.0031287304109568,0.0076915470911199,0.2511019436169227,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
15,static,Static,passive,Passive LPs,25919950,0.0081867814416175,0.2537976289559392,0.0006860821583401,0.6860821583401,-0.4216894384056605,-0.0140668320330126,0.0236759897655952,0.4742992793123979,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
15,static,Static,jiter,Jiter,21379,-0.1364232371264497,0.2282382119990157,-0.0572680770871583,-57.268077087158304,-0.7436850612308651,-0.1592317868781699,-0.0163269486885952,-0.0002714206668326,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
15,toxicity,Toxicity,active,Active LPs,6367450,0.3298833814612857,1.1151464257415158,0.0312306108139316,31.2306108139316,-0.2145502874544006,-0.002307494323491,0.2466379413367639,2.828704516703386,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,toxicity,Toxicity,passive,Passive LPs,6367450,0.0058662525258348,0.0475473141961869,0.0004350751095807,0.43507510958069995,-0.0051215629679512,-2.9914395532024317e-05,0.0046725884065908,0.0573269009827233,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,toxicity,Toxicity,jiter,Jiter,2823409,0.0190654807323173,0.4284864786800234,0.0061944286933339,6.1944286933339,-0.6154082311220018,-0.0353931866011407,0.0715357641455511,0.6947185630913163,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,volatility_cex,Volatility (CEX),active,Active LPs,6367450,0.1763488190261936,0.645176153107808,0.0139571841565743,13.9571841565743,-0.1726426356830309,-0.0028813172252185,0.1411123594737142,1.566306770924635,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,volatility_cex,Volatility (CEX),passive,Passive LPs,6367450,0.0060611034339541,0.0744421963457476,0.0004401923042861,0.4401923042861,-0.0104319119344989,-9.901267266634166e-05,0.0052962689201933,0.0605428469024846,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,volatility_cex,Volatility (CEX),jiter,Jiter,2979868,0.0011475777246158,0.2220895485150405,0.001286777755129,1.2867777551289998,-0.3436601691729097,-0.0195582628669207,0.0282614864255759,0.3288493129716552,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,volatility_dex,Volatility (DEX),active,Active LPs,6367450,0.1292280259114914,0.5333180034497532,0.0097041023098111,9.7041023098111,-0.1891400876071058,-0.0036755351031696,0.1065159760315958,1.211491738043046,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,volatility_dex,Volatility (DEX),passive,Passive LPs,6367450,0.0064104902034966,0.0847895438476562,0.0004648887531547,0.4648887531547,-0.0175802125504704,-0.000208403392588,0.0058652817502428,0.079076328075406,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
15,volatility_dex,Volatility (DEX),jiter,Jiter,3143981,-0.0016623674787435,0.2099992850269715,0.0007105006352503,0.7105006352503,-0.3598529799176901,-0.0215553341120744,0.0263778633432654,0.3262317851313137,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,static,Static,active,Active LPs,25919950,0.0132878053870835,0.2042392491994475,0.000174406399368,0.174406399368,-0.1353620078259457,-0.0032461467389529,0.0075258502473428,0.253495265722418,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
16,static,Static,passive,Passive LPs,25919950,0.0088023923882302,0.2603960818103015,0.0007085029469239,0.7085029469239,-0.4400473650305127,-0.0167084810591076,0.0268072660634885,0.4979756185240795,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
16,static,Static,jiter,Jiter,22940,-0.140103522803585,0.226162281858484,-0.0605497490229638,-60.549749022963795,-0.756890339535501,-0.1677313054065055,-0.0173620065827704,-0.000203320730725,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
16,toxicity,Toxicity,active,Active LPs,6367450,0.3596246636287487,1.2066424016702542,0.0346169746742089,34.6169746742089,-0.2303722889857395,-0.002758408933002,0.2683453902059887,3.0756996977448074,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,toxicity,Toxicity,passive,Passive LPs,6367450,0.0062214792021173,0.047715608604555,0.0004625075122413,0.46250751224130005,-0.0054459914230452,-3.39260852035419e-05,0.0049234235791842,0.0608234654136743,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,toxicity,Toxicity,jiter,Jiter,2928155,0.0200647363519713,0.440987048837289,0.0066076558875471,6.6076558875471,-0.643284863778922,-0.0374656096572672,0.0759227254627777,0.7266443727813441,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,volatility_cex,Volatility (CEX),active,Active LPs,6367450,0.1892952593549717,0.6847761848768269,0.0155611944436867,15.5611944436867,-0.1851524401274409,-0.0032872052514765,0.1532606740344019,1.6741477300586434,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,volatility_cex,Volatility (CEX),passive,Passive LPs,6367450,0.0064266819017841,0.0756484440937851,0.0004765720683061,0.4765720683061,-0.0113167964350961,-0.0001114468888074,0.0056385468311362,0.0645765602621608,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,volatility_cex,Volatility (CEX),jiter,Jiter,3143679,0.0018660051418874,0.2285633963520769,0.0014313821033281,1.4313821033281,-0.3553895070824235,-0.0204446637248316,0.0301700137130008,0.3456698873042466,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,volatility_dex,Volatility (DEX),active,Active LPs,6367450,0.1372038780502031,0.5558234510072949,0.0107524747778134,10.7524747778134,-0.2023305043227345,-0.0041359958293128,0.1148908122953666,1.2829088570324196,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,volatility_dex,Volatility (DEX),passive,Passive LPs,6367450,0.0068707886252526,0.0889239603515822,0.000508194029382,0.508194029382,-0.0194400075929012,-0.0002346058188716,0.0063193739315739,0.0849255740355773,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
16,volatility_dex,Volatility (DEX),jiter,Jiter,3318195,-0.0012186241576508,0.2197833614413268,0.0007899750630713,0.7899750630712999,-0.3738244271453128,-0.0227581536608052,0.0283231851848516,0.3424029771850528,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
